was_delayed,daily_rainfall,did_rain,Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport ,Scheduled Departure Time,event_id
False,1.947,False,US,08/09/2014,2101,N951UW,DCA,06:00,20191118194409630
False,2.516,False,US,07/10/2014,647,N651AW,PHX,06:25,20191118194417256
False,0.599,False,US,02/24/2014,1701,N959UW,PHL,08:30,20191118194401141
False,1.308,False,US,07/06/2014,2105,N948UW,DCA,08:00,20191118194417049
False,1.369,False,US,03/17/2014,2111, ,DCA,11:00,20191118194408400
False,2.867,True,US,02/20/2014,657,N673AW,CLT,09:45,20191118194400951
False,2.406,True,US,08/02/2014,1917,N546UW,PHL,07:00,20191118194409249
False,1.947,True,US,12/11/2014,2133,N958UW,LGA,06:00,20191118194412936
False,0.585,False,US,06/16/2014,2139,N961UW,LGA,08:00,20191118194414455
False,0.359,True,US,04/04/2014,1886,N947UW,PHL,20:30,20191118194404722
True,2.36,True,US,12/09/2014,2121,N760US,DCA,16:00,20191118194412812
False,0.728,False,US,01/22/2014,1886,N949UW,PHL,20:30,20191118194404008
False,2.346,False,US,08/18/2014,647,N667AW,PHX,06:25,20191118194410060
False,1.883,False,US,12/14/2014,2109,N809AW,DCA,10:00,20191118194413056
True,1.499,False,US,11/11/2014,2157,N949UW,LGA,17:00,20191118194406655
False,0.257,False,US,07/08/2014,2051,N564UW,PHL,07:00,20191118194417155
False,0.317,False,US,12/13/2014,1917,N194UW,PHL,07:00,20191118194413027
False,0.462,False,US,01/22/2014,2127,N770UW,DCA,18:00,20191118194404030
False,1.18,False,US,02/11/2014,2141,N949UW,LGA,09:00,20191118194400521
False,1.08,False,US,02/28/2014,2107,N738US,DCA,08:00,20191118194401400
False,1.809,True,US,05/22/2014,2143,N963UW,LGA,10:00,20191118194411930
True,2.466,False,US,01/16/2014,854,N709UW,PHL,14:30,20191118194403723
False,0.199,False,US,11/10/2014,2123,N746UW,DCA,17:00,20191118194406579
False,2.688,True,US,07/28/2014,2133,N949UW,LGA,06:00,20191118194418242
False,2.627,True,US,04/05/2014,2105,N954UW,DCA,08:00,20191118194404781
True,2.662,True,US,12/10/2014,2125,N769US,DCA,18:00,20191118194412873
False,1.943,False,US,09/25/2014,2127,N839AW,DCA,19:00,20191118194416526
False,2.884,False,US,05/06/2014,2066,N649AW,CLT,09:50,20191118194411043
False,2.432,False,US,09/23/2014,1755,N953UW,PHL,19:30,20191118194416375
False,0.89,True,US,07/07/2014,2111,N803AW,DCA,11:00,20191118194417101
False,0.619,True,US,02/13/2014,2145, ,LGA,11:00,20191118194400642
False,2.932,True,US,05/22/2014,722, ,PHL,18:30,20191118194411885
False,0.657,False,US,11/30/2014,2127,N804AW,DCA,19:00,20191118194407549
False,1.882,True,US,12/22/2014,2105,N950UW,DCA,08:00,20191118194413397
False,1.277,False,US,06/27/2014,2129,N834AW,DCA,20:00,20191118194415074
False,2.525,False,US,06/03/2014,2147,N965UW,LGA,12:00,20191118194413771
False,1.644,True,US,02/20/2014,582,N808AW,PHX,06:10,20191118194400949
False,1.528,False,US,07/02/2014,2151,N961UW,LGA,14:00,20191118194416905
False,1.228,False,US,06/21/2014,1950,N818AW,PHL,05:30,20191118194414732
True,1.417,True,US,09/30/2014,738,N770UW,PHL,17:30,20191118194416738
False,2.787,False,US,07/21/2014,2135, ,LGA,06:45,20191118194417866
False,2.371,True,US,08/13/2014,2119,N817AW,DCA,15:00,20191118194409839
False,2.34,True,US,12/09/2014,2143,N947UW,LGA,10:00,20191118194412823
False,0.32,False,US,06/20/2014,2115,N838AW,DCA,13:00,20191118194414690
False,1.73,False,US,11/05/2014,2137,N945UW,LGA,07:00,20191118194406339
True,2.403,False,US,05/05/2014,445,N169UW,CLT,06:00,20191118194410956
True,1.767,False,US,01/16/2014,2151,N961UW,LGA,14:00,20191118194403765
False,2.371,False,US,10/27/2014,2117,N836AW,DCA,14:00,20191118194402827
True,0.119,False,US,10/13/2014,1701,N955UW,PHL,08:30,20191118194402058
False,0.675,False,US,05/15/2014,1703,N948UW,PHL,13:30,20191118194411519
False,0.362,True,US,02/15/2014,2059,N174US,CLT,11:05,20191118194400730
False,2.363,True,US,10/08/2014,2109,N834AW,DCA,10:00,20191118194401832
False,0.789,True,US,03/20/2014,2143,N959UW,LGA,10:00,20191118194408600
False,0.022,False,US,09/08/2014,2135,N963UW,LGA,06:45,20191118194415618
False,0.517,False,US,11/21/2014,1917,N193UW,PHL,07:00,20191118194407170
False,0.77,False,US,01/25/2014,1703,N955UW,PHL,13:30,20191118194404179
False,1.272,False,US,11/05/2014,738,N765US,PHL,17:30,20191118194406299
False,0.628,False,US,03/06/2014,2051,N188US,PHL,06:30,20191118194407830
False,0.039,False,US,05/13/2014,2151,N959UW,LGA,14:00,20191118194411439
False,1.566,False,US,04/06/2014,1852,N701UW,CLT,05:00,20191118194404802
False,1.167,False,US,11/11/2014,1799,N182UW,CLT,14:40,20191118194406615
False,2.373,True,US,11/13/2014,2131,N833AW,DCA,21:00,20191118194406762
False,1.21,False,US,04/20/2014,2080,N724UW,CLT,17:07,20191118194405543
False,1.756,True,US,04/07/2014,2153,N949UW,LGA,15:00,20191118194404883
False,2.264,False,US,09/10/2014,2143,N953UW,LGA,10:00,20191118194415739
True,2.584,True,US,02/14/2014,1776,N947UW,PHL,14:30,20191118194400666
False,2.762,False,US,02/06/2014,2129,N732US,DCA,19:00,20191118194400276
False,0.731,False,US,06/09/2014,2105,N825AW,DCA,08:00,20191118194414063
False,1.044,True,US,02/18/2014,2151, ,LGA,14:00,20191118194400881
True,2.351,False,US,10/13/2014,1755,N959UW,PHL,17:00,20191118194402060
False,1.669,False,US,06/20/2014,1917,N102UW,PHL,07:00,20191118194414677
False,2.205,False,US,11/12/2014,2131,N762US,DCA,21:00,20191118194406702
False,1.159,True,US,08/06/2014,643,N657AW,CLT,09:45,20191118194409429
False,0.51,False,US,09/12/2014,2127,N805AW,DCA,19:00,20191118194415853
False,0.613,False,US,02/04/2014,2129,N742PS,DCA,19:00,20191118194400158
False,0.219,False,US,09/15/2014,2159,N952UW,LGA,18:00,20191118194415996
False,2.953,False,US,04/14/2014,2107,N741UW,DCA,09:00,20191118194405229
False,0.868,False,US,03/09/2014,728,N954UW,PHL,17:30,20191118194407956
False,0.425,False,US,12/04/2014,2043,N838AW,CLT,17:00,20191118194412566
True,1.313,False,US,10/21/2014,2137,N944UW,LGA,07:00,20191118194402526
False,1.011,False,US,03/06/2014,582,N837AW,PHX,06:10,20191118194407803
False,1.628,False,US,11/10/2014,2113,N804AW,DCA,12:00,20191118194406574
False,1.921,False,US,03/23/2014,2131,N751UW,DCA,21:00,20191118194408733
False,0.138,False,US,07/15/2014,1809,N959UW,PHL,09:30,20191118194417522
False,0.805,False,US,11/23/2014,2121,N755US,DCA,16:00,20191118194407257
False,2.582,False,US,01/07/2014,2137, ,LGA,07:00,20191118194403283
False,1.128,False,US,09/14/2014,1822,N750UW,PHL,07:30,20191118194415909
False,1.1,False,US,05/20/2014,2135,N967UW,LGA,06:45,20191118194411802
False,2.427,False,US,03/07/2014,2107,N750UW,DCA,09:00,20191118194407896
False,1.733,False,US,12/27/2014,2105,N948UW,DCA,08:00,20191118194413526
False,1.872,False,US,07/26/2014,1775,N957UW,PHL,13:30,20191118194418140
False,2.636,True,US,05/10/2014,2101,N959UW,DCA,06:00,20191118194411278
False,2.95,True,US,12/17/2014,2159,N950UW,LGA,18:00,20191118194413242
False,2.963,True,US,10/22/2014,2103,N832AW,DCA,07:00,20191118194402570
False,0.993,False,US,02/07/2014,2105,N766US,DCA,07:00,20191118194400324
False,0.112,False,US,08/11/2014,2127,N760US,DCA,19:00,20191118194409721
False,1.743,True,US,04/22/2014,1904,N702UW,CLT,05:00,20191118194405645
False,1.933,False,US,07/30/2014,752,N191UW,CLT,08:05,20191118194418329
False,1.865,False,US,06/15/2014,2155,N951UW,LGA,16:00,20191118194414404
False,2.304,False,US,01/31/2014,1946,N564UW,CLT,06:00,20191118194404486
False,0.628,False,US,10/20/2014,1703,N963UW,PHL,13:30,20191118194402430
False,1.422,False,US,07/09/2014,2123,N838AW,DCA,17:00,20191118194417229
False,1.611,False,US,12/16/2014,2103,N824AW,DCA,07:00,20191118194413156
False,1.041,False,US,02/12/2014,2117,N704US,DCA,13:00,20191118194400567
False,1.282,False,US,10/15/2014,1701,N949UW,PHL,08:30,20191118194402179
False,2.199,False,US,10/12/2014,1793,N957UW,PHL,07:30,20191118194402019
False,1.982,False,US,09/14/2014,2107,N764US,DCA,09:00,20191118194415919
False,2.514,False,US,07/24/2014,2033,N955UW,PHL,12:30,20191118194418030
False,0.634,False,US,01/20/2014,1904,N724UW,CLT,05:00,20191118194403909
False,1.559,True,US,03/10/2014,1917,N171US,PHL,07:30,20191118194408015
False,0.093,True,US,01/10/2014,672,N534UW,PHL,07:30,20191118194403420
False,1.038,False,US,06/24/2014,2123,N802AW,DCA,17:00,20191118194414885
True,2.957,True,US,09/30/2014,1701,N963UW,PHL,08:30,20191118194416740
True,1.646,False,US,11/29/2014,597,N810AW,PHX,09:45,20191118194407485
False,2.383,False,US,01/24/2014,1904,N703UW,CLT,05:00,20191118194404131
False,2.292,False,US,08/28/2014,2139,N959UW,LGA,08:00,20191118194410652
False,1.486,False,US,06/15/2014,1799,N174US,CLT,14:40,20191118194414379
False,1.708,False,US,06/24/2014,2159,N954UW,LGA,18:00,20191118194414903
False,2.514,False,US,09/14/2014,1951,N180US,CLT,06:10,20191118194415913
False,0.843,True,US,08/06/2014,2133,N948UW,LGA,06:00,20191118194409470
False,0.826,False,US,07/01/2014,2161,N958UW,LGA,19:00,20191118194416849
False,0.917,False,US,05/15/2014,2109,N822AW,DCA,10:00,20191118194411540
False,2.959,False,US,07/21/2014,2145,N945UW,LGA,11:00,20191118194417871
False,1.681,False,US,04/02/2014,1892,N165US,CLT,11:05,20191118194404597
False,0.94,False,US,04/01/2014,1886,N945UW,PHL,20:30,20191118194404536
False,0.291,False,US,09/29/2014,2117,N750UW,DCA,14:00,20191118194416709
False,1.133,False,US,08/15/2014,2107,N815AW,DCA,09:00,20191118194409957
True,0.787,False,US,01/24/2014,2151,N955UW,LGA,14:00,20191118194404162
False,0.131,False,US,02/07/2014,740,N959UW,PHL,15:30,20191118194400303
False,2.967,False,US,04/10/2014,2159,N953UW,LGA,18:00,20191118194405067
False,2.45,False,US,04/10/2014,1799,N172US,CLT,14:35,20191118194405024
False,0.2,False,US,03/04/2014,2111,N708UW,DCA,10:00,20191118194407715
False,0.804,False,US,05/09/2014,2089,N958UW,PHL,17:00,20191118194411226
False,0.096,True,US,10/23/2014,2101,N806AW,DCA,06:00,20191118194402631
False,2.808,True,US,12/22/2014,2149,N965UW,LGA,13:00,20191118194413412
False,1.375,False,US,06/27/2014,714,N946UW,PHL,15:30,20191118194415037
False,2.428,True,US,05/17/2014,2097,N548UW,CLT,14:35,20191118194411647
False,0.707,False,US,12/04/2014,2105,N751UW,DCA,08:00,20191118194412569
False,2.456,False,US,10/18/2014,2080,N806AW,CLT,17:05,20191118194402369
False,2.831,False,US,05/18/2014,629,N150UW,PHX,16:25,20191118194411659
False,1.617,False,US,02/11/2014,2155,N950UW,LGA,16:00,20191118194400528
False,0.869,False,US,08/26/2014,1904,N722US,CLT,05:00,20191118194410502
False,1.569,False,US,04/03/2014,2115,N749US,DCA,13:00,20191118194404675
False,0.026,False,US,07/24/2014,2129,N762US,DCA,20:00,20191118194418047
False,1.295,False,US,10/17/2014,2141,N951UW,LGA,09:00,20191118194402341
False,0.134,False,US,06/06/2014,1799,N181UW,CLT,14:40,20191118194413919
False,1.472,False,US,06/21/2014,1848,N961UW,PHL,08:30,20191118194414730
False,0.597,False,US,09/01/2014,2119,N830AW,DCA,15:00,20191118194415256
False,2.09,True,US,04/08/2014,1817,N955UW,PHL,17:00,20191118194404905
False,2.661,True,US,09/07/2014,738,N948UW,PHL,17:30,20191118194415539
False,0.246,False,US,09/01/2014,2117,N752US,DCA,14:00,20191118194415255
False,2.754,False,US,03/26/2014,1938,N752US,CLT,17:04,20191118194408884
False,0.561,True,US,03/31/2014,2105,N748UW,DCA,08:00,20191118194409143
False,1.161,False,US,04/28/2014,1826,N154UW,PHL,07:30,20191118194405950
False,2.285,True,US,02/27/2014,2147,N947UW,LGA,12:00,20191118194401360
False,1.752,False,US,04/11/2014,2157,N958UW,LGA,17:00,20191118194405127
False,0.342,False,US,06/12/2014,2117,N837AW,DCA,14:00,20191118194414252
False,1.721,False,US,03/23/2014,2125,N725UW,DCA,18:00,20191118194408730
False,2.316,False,US,01/20/2014,2127,N703UW,DCA,18:00,20191118194403925
False,0.8,False,US,03/18/2014,2117,N746UW,DCA,14:00,20191118194408463
False,1.727,False,US,07/13/2014,893,N157UW,CLT,09:45,20191118194417412
False,1.135,False,US,02/25/2014,2149,N946UW,LGA,13:00,20191118194401242
False,2.11,False,US,03/24/2014,2131,N741UW,DCA,21:00,20191118194408784
True,2.124,False,US,08/12/2014,2157,N951UW,LGA,17:00,20191118194409797
False,2.265,True,US,11/06/2014,2151, ,LGA,14:00,20191118194406406
False,2.968,False,US,06/07/2014,531,N828AW,PHX,06:25,20191118194413965
False,0.284,False,US,06/03/2014,1739,N951UW,PHL,05:30,20191118194413733
False,0.506,False,US,07/21/2014,643,N678AW,CLT,09:45,20191118194417824
False,2.587,True,US,01/14/2014,2109,N716UW,DCA,09:00,20191118194403626
False,0.809,False,US,08/18/2014,1819,N957UW,PHL,10:30,20191118194410074
False,2.835,False,US,09/26/2014,1918,N951UW,PHL,17:00,20191118194416568
False,0.888,True,US,03/10/2014,2121,N737US,DCA,16:00,20191118194408031
False,1.899,True,US,01/05/2014,1892,N567UW,CLT,11:10,20191118194403188
False,2.714,True,US,10/29/2014,2111,N839AW,DCA,11:00,20191118194402945
False,2.618,True,US,11/13/2014,2137,N967UW,LGA,07:00,20191118194406765
False,2.331,True,US,05/01/2014,2119,N753US,DCA,15:00,20191118194410807
False,2.18,False,US,08/20/2014,2103,N801AW,DCA,07:00,20191118194410204
False,2.231,False,US,08/04/2014,2141,N956UW,LGA,09:00,20191118194409352
False,0.269,False,US,04/02/2014,1911,N965UW,PHL,19:30,20191118194404599
False,1.535,False,US,01/28/2014,2030,N703UW,PHL,11:30,20191118194404313
False,1.166,False,US,10/15/2014,2141,N947UW,LGA,09:00,20191118194402218
True,0.483,True,US,06/04/2014,738,N822AW,PHL,17:45,20191118194413786
False,1.453,False,US,07/15/2014,2107,N716UW,DCA,09:00,20191118194417536
False,0.774,True,US,02/02/2014,2123,N730US,DCA,16:00,20191118194400056
True,1.375,True,US,12/03/2014,2151,N953UW,LGA,14:00,20191118194412533
False,2.532,False,US,02/04/2014,2059,N554UW,CLT,11:06,20191118194400143
False,2.602,False,US,11/22/2014,1909,N602AW,PHL,05:30,20191118194407218
False,0.744,True,US,03/20/2014,1701,N967UW,PHL,08:30,20191118194408559
True,1.513,True,US,02/13/2014,1904,N725UW,CLT,05:00,20191118194400615
False,1.399,False,US,03/11/2014,1701,N946UW,PHL,08:30,20191118194408062
False,1.806,False,US,05/15/2014,1739,N950UW,PHL,05:30,20191118194411520
False,2.315,False,US,04/28/2014,2135,N957UW,LGA,06:45,20191118194405977
False,0.008,False,US,05/13/2014,2111,N813AW,DCA,11:00,20191118194411419
False,0.949,False,US,08/12/2014,2123,N814AW,DCA,17:00,20191118194409780
False,1.386,False,US,08/29/2014,1809,N947UW,PHL,09:30,20191118194410681
False,1.132,False,US,11/18/2014,1827,N952UW,PHL,11:30,20191118194406984
False,2.921,False,US,04/09/2014,1904,N760US,CLT,05:00,20191118194404971
False,2.247,True,US,02/19/2014,2159,N955UW,LGA,18:00,20191118194400944
False,2.835,True,US,03/31/2014,582,N815AW,PHX,06:10,20191118194409114
False,1.464,False,US,11/19/2014,2151,N961UW,LGA,14:00,20191118194407078
False,1.694,False,US,07/26/2014,535,N657AW,CLT,06:10,20191118194418130
False,0.838,True,US,05/30/2014,2113,N742PS,DCA,12:00,20191118194412312
False,2.906,False,US,04/24/2014,2123,N769US,DCA,17:00,20191118194405783
True,1.744,False,US,08/12/2014,800,N178US,CLT,19:10,20191118194409751
False,1.854,True,US,11/17/2014,466,N537UW,CLT,08:10,20191118194406907
False,1.915,True,US,07/14/2014,2103,N828AW,DCA,07:00,20191118194417473
False,2.18,True,US,10/29/2014,2135,N954UW,LGA,06:45,20191118194402957
False,2.504,False,US,04/29/2014,2155,N948UW,LGA,16:00,20191118194406047
False,0.002,False,US,11/04/2014,1827,N946UW,PHL,11:30,20191118194406249
False,2.984,False,US,09/22/2014,2127, ,DCA,19:00,20191118194416347
False,1.647,False,US,01/16/2014,2139,N703UW,LGA,08:00,20191118194403759
False,1.474,True,US,01/27/2014,2105,N705UW,DCA,07:00,20191118194404263
False,0.2,False,US,08/21/2014,2135,N965UW,LGA,06:45,20191118194410281
False,0.002,False,US,10/09/2014,2125,N818AW,DCA,18:00,20191118194401902
True,2.24,True,US,10/22/2014,2043,N742PS,CLT,17:05,20191118194402567
False,2.317,False,US,08/20/2014,1809,N952UW,PHL,09:30,20191118194410190
False,2.081,False,US,03/11/2014,1917,N193UW,PHL,07:30,20191118194408075
False,0.299,False,US,10/30/2014,1913,N705UW,PHL,06:30,20191118194402994
False,2.267,False,US,04/14/2014,2107,N741UW,DCA,09:00,20191118194405229
False,2.721,False,US,10/12/2014,622,N561UW,CLT,09:45,20191118194402010
False,0.768,False,US,11/25/2014,2141,N956UW,LGA,09:00,20191118194407377
False,2.364,False,US,12/14/2014,543,N808AW,PHL,07:00,20191118194413036
True,2.859,False,US,07/09/2014,1938,N737US,CLT,17:05,20191118194417214
False,0.485,True,US,02/02/2014,2107,N757UW,DCA,08:00,20191118194400048
False,0.948,False,US,01/26/2014,1831,N162UW,CLT,08:00,20191118194404210
False,0.95,False,US,07/15/2014,2159, ,LGA,18:00,20191118194417562
False,2.614,False,US,06/23/2014,2151,N946UW,LGA,14:00,20191118194414838
False,0.083,False,US,09/16/2014,2129,N766US,DCA,20:00,20191118194416038
True,1.062,False,US,03/07/2014,1788,N167US,CLT,19:10,20191118194407878
False,2.786,False,US,09/24/2014,2107,N814AW,DCA,09:00,20191118194416454
False,2.904,False,US,09/03/2014,1918,N952UW,PHL,17:00,20191118194415347
False,1.734,False,US,03/07/2014,1791,N184US,CLT,12:45,20191118194407879
True,2.57,True,US,07/27/2014,714,N957UW,PHL,15:30,20191118194418161
False,2.398,True,US,12/18/2014,897,N657AW,PHX,19:00,20191118194413254
False,1.151,False,US,11/25/2014,2147,N965UW,LGA,12:00,20191118194407380
False,1.127,False,US,10/15/2014,2161,N951UW,LGA,19:00,20191118194402228
True,0.965,True,US,08/13/2014,1701,N959UW,PHL,08:30,20191118194409814
False,0.194,False,US,03/26/2014,2051,N186US,PHL,06:30,20191118194408888
False,0.855,True,US,11/06/2014,2121,N749US,DCA,16:00,20191118194406391
False,1.121,True,US,08/06/2014,643,N657AW,CLT,09:45,20191118194409429
False,1.685,True,US,02/13/2014,2135, ,LGA,06:45,20191118194400637
False,0.968,False,US,07/11/2014,1827,N959UW,PHL,11:30,20191118194417333
False,0.013,False,US,08/18/2014,2125,N820AW,DCA,18:00,20191118194410096
False,1.741,False,US,01/13/2014,2141,N949UW,LGA,09:00,20191118194403587
False,1.694,False,US,02/23/2014,2103,N963UW,DCA,06:00,20191118194401111
False,0.83,False,US,03/17/2014,582,N822AW,PHX,06:10,20191118194408367
True,2.295,True,US,02/15/2014,1774,N724UW,CLT,19:05,20191118194400722
False,0.766,True,US,04/07/2014,2119,N748UW,DCA,15:00,20191118194404866
False,2.24,False,US,08/19/2014,1995,N544UW,CLT,08:10,20191118194410139
False,1.385,True,US,07/07/2014,1819,N945UW,PHL,10:30,20191118194417086
False,2.645,False,US,10/14/2014,1904,N702UW,CLT,05:00,20191118194402128
False,1.75,True,US,03/31/2014,728,N954UW,PHL,17:30,20191118194409118
False,1.732,False,US,10/21/2014,2119,N825AW,DCA,15:00,20191118194402517
False,1.779,False,US,07/15/2014,2101,N749US,DCA,06:00,20191118194417533
True,2.329,False,US,06/12/2014,1701,N954UW,PHL,08:30,20191118194414228
False,1.131,False,US,06/11/2014,2018,N819AW,PHL,06:30,20191118194414179
False,2.918,False,US,07/29/2014,643,N679AW,CLT,09:45,20191118194418262
False,2.102,False,US,08/10/2014,2151,N959UW,LGA,14:00,20191118194409675
False,2.021,False,US,02/07/2014,1788,N184US,CLT,19:15,20191118194400309
False,1.738,True,US,01/21/2014,1896,N945UW,PHL,16:30,20191118194403952
False,2.008,True,US,06/05/2014,2103,N763US,DCA,07:00,20191118194413871
False,0.85,False,US,08/11/2014,1701,N957UW,PHL,08:30,20191118194409692
False,1.816,False,US,02/01/2014,1887,N952UW,PHL,09:30,20191118194400015
False,2.239,True,US,07/04/2014,1909,N958UW,PHL,05:30,20191118194416989
False,0.405,False,US,09/16/2014,1700,N567UW,CLT,11:10,20191118194416005
False,1.169,True,US,06/13/2014,477,N667AW,CLT,09:45,20191118194414278
False,2.546,False,US,06/23/2014,2109,N745VJ,DCA,10:00,20191118194414817
False,0.118,False,US,08/12/2014,1819,N963UW,PHL,10:30,20191118194409759
False,1.551,False,US,09/09/2014,2113,N821AW,DCA,12:00,20191118194415664
True,0.166,True,US,11/06/2014,2163,N955UW,LGA,20:00,20191118194406412
False,2.69,False,US,08/20/2014,1917,N572UW,PHL,07:00,20191118194410196
False,0.615,False,US,03/19/2014,1892,N182UW,CLT,11:05,20191118194408507
False,1.487,False,US,04/06/2014,2129,N705UW,DCA,20:00,20191118194404820
False,2.057,False,US,03/06/2014,2109,N760US,DCA,10:00,20191118194407835
False,2.917,True,US,10/08/2014,2143,N958UW,LGA,10:00,20191118194401849
False,0.356,False,US,12/30/2014,1776,N963UW,PHL,14:30,20191118194413587
False,1.426,False,US,10/10/2014,2105,N818AW,DCA,08:00,20191118194401953
False,0.401,True,US,12/08/2014,1709,N567UW,CLT,06:05,20191118194412731
False,1.248,False,US,11/15/2014,521,N163US,CLT,08:10,20191118194406840
False,1.028,False,US,04/10/2014,2157,N965UW,LGA,17:00,20191118194405066
False,1.926,False,US,10/19/2014,2147,N952UW,LGA,12:00,20191118194402415
